policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,set,scenario
model,head_on,6.999999999999999,0.3400603298527174,181.04111298916908,,,collision:boundary,True,False,33,-405.60764266001127,-31.2115128074986,7,0,3,0,8,3.4975075004951615,0.0,0.6832560910755292,0.0,2.5420286115945867,0.6649409078210006,0.8922256332639941,1.3898396469368004,0,,False,head_on,24,0.0,False,0.0,head_on_width,56
model,head_on,7.016052969381656,1.47502256148603,173.8525041139263,,,collision:target,True,True,29,-342.74289948271456,-28.157839867652072,9,0,7,0,1,4.459166331860109,0.0,1.6698452157510297,0.0,0.01633861072018226,0.5616415947038895,0.6592047926165808,1.384390138572458,1,"8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 0.51 m, TCPA 4.8 s)",True,head_on,27,0.0,False,0.0,head_on_width,57
model,head_on,7.043298050036922,1.4300146119796155,188.9556404236401,,,goal,False,False,54,103.02249997856518,-11.969323570870808,8,0,0,0,11,1.4402738139733542,0.0,0.0,0.0,1.0755484870450454,0.7083558872399521,0.9163818081429012,2.54723385762619,0,,False,head_on,22,0.0,False,0.0,head_on_width,58
model,head_on,6.999999999999999,0.5956007947889601,171.4137351270706,,,goal,False,False,66,71.42287264007422,-17.387145192812575,8,0,0,0,9,2.059098257364055,0.0,0.0,0.0,1.5988019597467793,0.593102135504989,0.8273264404244588,2.160485576738652,1,"8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 1.92 m, TCPA 0.3 s)",False,head_on,25,0.0,False,0.0,head_on_width,59
model,head_on,7.91311708924773,0.7589141160070894,188.5960326544994,,,goal,False,False,59,79.05104868786185,-29.352781158201307,11,0,1,0,11,3.671815730943686,0.0,0.007639040653786182,0.0,2.4777317208169833,0.6654769036260524,0.9024446633518418,1.6292643685197306,0,,False,head_on,28,0.0,False,0.0,head_on_width,60
model,head_on,7.999999999999999,1.2248627607666025,177.49061558127943,,,goal,False,False,59,108.44842657158702,-20.984129739396487,8,0,0,0,7,2.6951201610375897,0.0,0.0,0.0,1.6985077649467595,0.6657756892958809,0.9094616215947968,2.841959011124011,0,,False,head_on,18,0.0,False,0.0,head_on_width,61
model,head_on,7.999999999999999,0.8488119099963607,179.77841623459886,,,collision:boundary,True,False,52,-529.7480909415083,-27.76998110204846,11,0,3,0,9,4.135808715266592,0.0,0.48268633597913446,0.0,1.2355682559897665,0.512590377384681,0.8150732505978215,1.347725187647561,1,"8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 0.88 m, TCPA 3.0 s)",False,head_on,28,0.0,False,0.0,head_on_width,62
model,head_on,7.999999999999998,0.5577780141895179,181.73638987831518,,,goal,False,False,60,81.52933961335522,-28.45230674575493,12,0,3,0,5,4.665093765604337,0.0,0.34429323259239336,0.0,0.9156971041512978,0.6603448388738105,0.9030266813772304,1.4066742416482232,0,,False,head_on,23,0.0,False,0.0,head_on_width,63
model,head_on,7.134894712394826,0.23241010159911024,174.96382864421315,,,goal,False,False,74,-58.86523260153339,-19.28763380340846,8,0,0,0,13,2.362851180138679,0.0,0.0,0.0,1.6870045470493324,0.569052785685686,0.8509492040992865,2.321171693535977,1,"8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 2.12 m, TCPA 0.4 s)",False,head_on,26,0.0,False,0.0,head_on_width,64
model,head_on,7.711537303933762,1.2005729403251244,185.37459793469242,,,goal,False,False,57,-152.21228857466343,-31.980176247767233,9,0,2,0,12,3.0324057008061764,0.0,0.685875480813057,0.0,3.2223591772999223,0.7093537125602855,0.9817644986438929,1.5045746430409246,0,,False,head_on,26,0.0,False,0.0,head_on_width,65
model,head_on,7.7911180551681705,0.4570427385228544,170.45725794523702,,,goal,False,False,57,72.64373682700504,-34.769603755365225,8,0,3,0,12,3.561335792766838,0.0,0.5130049772143099,0.0,3.398705258488411,0.691224069743429,0.9189499953296517,1.5643160520030683,0,,False,head_on,23,0.0,False,0.0,head_on_width,66
model,head_on,7.846590976080244,1.9112000156973665,175.31745985542278,,,goal,False,False,61,138.1974784324443,-1.50188055717156,4,0,0,0,0,0.303410213570012,0.0,0.0,0.0,0.0,0.6267127133054761,0.7427296543915005,3.216871956184407,0,,False,crossing,20,1.0,True,0.0,head_on_width,67
model,head_on,7.771573946750956,1.840716953859967,178.36331706632063,,,collision:target,True,True,25,-319.9200341460301,-24.307874621360718,4,0,15,0,2,2.733197390625508,0.0,2.728723314129001,0.0,0.21225413486667635,0.5157740194366895,0.6201350038611319,1.7144259735097325,0,,False,head_on,23,0.0,False,0.0,head_on_width,68
model,head_on,8.0,0.7429086685850401,175.34012998128836,,,goal,False,False,59,102.91089351844654,-6.143718760649517,8,0,0,0,0,1.2411553051817206,0.0,0.0,0.0,0.0,0.6769959936080318,0.8994139293961372,3.389448163259719,0,,False,head_on,22,0.0,False,0.0,head_on_width,69
model,head_on,8.03523956072711,1.7056406923796066,175.83686086831378,,,collision:target,True,True,28,-303.2157557827179,-16.845001540411985,4,0,18,0,1,0.8291937414719066,0.0,3.474976130713599,0.0,0.05123965545713105,0.5635553527576679,0.6621771183532725,1.8027006060634678,0,,False,head_on,20,0.0,False,0.0,head_on_width,70
model,head_on,7.999999999999998,0.5220743990799206,173.00682712496027,,,goal,False,False,59,82.66729259168031,-27.66489166112797,6,0,1,0,11,3.0193578281887032,0.0,0.08186099516996849,0.0,2.7609712953293344,0.6756503050792174,0.8895842775978249,1.675110544703459,0,,False,head_on,24,0.0,False,0.0,head_on_width,71
model,head_on,7.315116754305651,0.015575077797397752,189.9520951299898,,,collision:boundary,True,False,82,-1063.3661793959313,-34.242235795964994,19,0,1,0,3,6.692281526446005,0.0,0.03585324782241784,0.0,0.21919345508812527,0.43886924486871187,0.8895306261056155,2.338092130649997,1,"8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 2.37 m, TCPA 1.8 s)",False,head_on,34,0.0,False,0.0,head_on_width,72
model,head_on,8.28004608486106,1.611600490742285,187.4718115037299,,,goal,False,False,59,124.01758933763165,-3.999016954127542,11,0,1,0,3,0.3219133608965446,0.0,0.04113075068110818,0.0,0.5016611367194791,0.6553547602107893,0.8215454206106391,3.414251631442006,0,,False,head_on,22,0.0,False,0.0,head_on_width,73
model,head_on,8.07299923016955,1.4530951074163598,170.337965767494,,,collision:target,True,True,28,-335.21155264869344,-26.912266333097573,6,0,11,0,9,2.01034291491435,0.0,2.233720878912206,0.0,1.9821497200416878,0.5601853337748319,0.6464984946747602,1.2443127318965033,1,"8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 0.97 m, TCPA 3.8 s)",True,head_on,22,0.0,False,0.0,head_on_width,74
model,head_on,7.937208877736978,1.4671958493469026,183.96019323639712,,,goal,False,False,58,122.36112152742619,-4.35076906534786,7,0,0,0,1,0.8168880270177827,0.0,0.0,0.0,0.06826074035774089,0.667724469596192,0.8905360311165043,2.9022512951089143,0,,False,head_on,22,0.0,False,0.0,head_on_width,75
model,head_on,7.999999999999998,0.3400603298527174,181.04111298916908,,,goal,False,False,59,85.52281000606828,-27.467234105684618,8,0,3,0,9,4.076114986673979,0.0,0.47613492513607414,0.0,1.2391953758130119,0.6688176403930028,0.9222402641211441,1.4503337023377694,0,,False,head_on,23,0.0,False,0.0,head_on_width,76
model,head_on,8.018346250721892,1.47502256148603,173.8525041139263,,,collision:target,True,True,32,-351.24063900660656,-29.49200555681105,9,0,8,0,10,3.2689719736838163,0.0,1.9643429219693738,0.0,1.3864355039969793,0.5046978980071063,0.5970360627101545,0.9748869326163413,1,"8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 0.89 m, TCPA 4.3 s)",True,head_on,28,0.0,False,0.0,head_on_width,77
model,head_on,8.049483485756483,1.4300146119796155,188.9556404236401,,,goal,False,False,57,113.40323737366649,-13.71017699261417,11,0,0,0,5,2.3383283964801875,0.0,0.0,0.0,0.4745447622304968,0.6768288224829021,0.9021915491057405,2.554970453788078,0,,False,head_on,21,0.0,False,0.0,head_on_width,78
model,head_on,7.999999999999998,0.5956007947889601,171.4137351270706,,,goal,False,False,72,77.2762141455379,-20.404472082908597,8,0,1,0,13,1.9477076030680431,0.0,0.12995350972666486,0.0,2.287885958379065,0.5452665667105296,0.8252592909369497,2.142099905224266,1,"8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 1.88 m, TCPA 0.2 s)",False,head_on,26,0.0,False,0.0,head_on_width,79
model,head_on,9.891396361559664,0.7589141160070894,188.5960326544994,,,goal,False,False,60,69.52748941578609,-29.061230378196377,7,0,1,0,10,3.2214113968811566,0.0,0.045033043440299944,0.0,2.8784722238332385,0.6680534192683429,0.9573253354925458,1.572170946173755,0,,False,head_on,23,0.0,False,0.0,head_on_width,80
model,head_on,9.999999999999998,1.2248627607666025,177.49061558127943,,,goal,False,False,60,125.95518076831127,-2.880907079143772,5,0,0,0,0,0.582001430130055,0.0,0.0,0.0,0.0,0.6501661671547244,0.8142052252113743,3.0829053188899835,0,,False,head_on,24,0.0,False,0.0,head_on_width,81
model,head_on,10.0,0.8488119099963607,179.77841623459886,,,goal,False,False,60,80.89782609799904,-25.763364713134568,7,0,4,0,10,2.8754415616899887,0.0,1.0467923146075129,0.0,1.7247725889293504,0.6667289217557024,0.9351924732169663,1.7582092788296257,0,,False,head_on,28,0.0,False,0.0,head_on_width,82
model,head_on,9.999999999999998,0.5577780141895179,181.73638987831518,,,goal,False,False,62,85.26077576960353,-38.26470263179468,9,0,3,0,13,3.8731384387572785,0.0,0.2255364858379772,0.0,4.062385780206539,0.6399976966782186,0.8770410319578568,1.5674842147501362,0,,False,head_on,25,0.0,False,0.0,head_on_width,83
model,head_on,8.918618390493533,0.23241010159911024,174.96382864421315,,,goal,False,False,57,90.82562850057228,-14.646026746903704,9,0,0,0,14,1.511480516080698,0.0,0.0,0.0,1.5920440427342777,0.6821426936194538,0.9276367139975763,2.300893941105899,0,,False,head_on,28,0.0,False,0.0,head_on_width,84
model,head_on,9.639421629917205,1.2005729403251244,185.37459793469242,,,goal,False,False,61,31.03641413003085,-37.34996928433296,9,0,5,0,13,3.6629039665144196,0.0,0.6480991598768031,0.0,3.7523194832289084,0.6634722355250273,0.8982087312294355,1.4370713548217666,0,,False,head_on,26,0.0,False,0.0,head_on_width,85
model,head_on,9.738897568960214,0.4570427385228544,170.45725794523702,,,goal,False,False,59,97.26844689031608,-20.10905574565386,9,0,3,0,7,2.8824057025758925,0.0,0.2902473031072003,0.0,1.0658349392705035,0.6727473196420579,0.8873017497520341,2.01704729198586,0,,False,head_on,23,0.0,False,0.0,head_on_width,86
model,head_on,9.808238720100306,1.9112000156973665,175.31745985542278,,,goal,False,False,61,133.3773608673364,-1.5098778178578118,5,0,0,0,1,0.2671394183882695,0.0,0.0,0.0,0.041675043741306116,0.6375976957345749,0.7698475424202755,3.620084476743207,0,,False,head_on,26,0.0,False,0.0,head_on_width,87
model,head_on,9.714467433438696,1.840716953859967,178.36331706632063,,,collision:target,True,True,25,-318.2548626806548,-25.49935272839768,6,0,14,0,3,3.0116324738488087,0.0,2.667786972928232,0.0,0.21949752895654184,0.521844933262129,0.5955869214093228,1.6812468088305903,0,,False,head_on,23,0.0,False,0.0,head_on_width,88
model,head_on,10.0,0.7429086685850401,175.34012998128836,,,goal,False,False,62,121.02255843719614,-4.439842966155492,9,0,0,0,2,0.8679566492744958,0.0,0.0,0.0,0.03187945605483062,0.6452996525250223,0.8524918305539188,3.239403165458197,0,,False,head_on,23,0.0,False,0.0,head_on_width,89
model,head_on,10.044049450908886,1.7056406923796066,175.83686086831378,,,collision:target,True,True,29,-328.7097877364605,-38.51347327664207,8,0,10,0,2,5.586284221690965,0.0,2.82320397889062,0.0,0.15507379005901123,0.5394330928006453,0.6282132056344999,1.8552162021021539,0,,False,head_on,25,0.0,False,0.0,head_on_width,90
model,head_on,10.0,0.5220743990799206,173.00682712496027,,,goal,False,False,60,90.95771393354778,-30.6138801666614,7,0,3,0,13,3.0759024242831146,0.0,0.5004481039322091,0.0,3.019233331623117,0.6543595317145999,0.9065892207462707,1.5872792029611302,0,,False,head_on,25,0.0,False,0.0,head_on_width,91
model,head_on,9.143895942882063,0.015575077797397752,189.9520951299898,,,goal,False,False,59,91.38841154321534,-23.615506556564036,9,0,2,0,12,2.3991535288405523,0.0,0.22920450637812573,0.0,2.4254578590760114,0.6653611076434706,0.941006688383771,1.8484494053155716,0,,False,head_on,28,0.0,False,0.0,head_on_width,92
model,head_on,10.350057606076323,1.611600490742285,187.4718115037299,,,goal,False,False,60,126.38720476844459,-3.81018862251563,9,0,0,0,2,0.613564762691083,0.0,0.0,0.0,0.17178734382105962,0.6545747444831792,0.8440784325857825,3.371403472170065,0,,False,head_on,19,0.0,False,0.0,head_on_width,93
model,head_on,10.091249037711938,1.4530951074163598,170.337965767494,,,collision:target,True,True,29,-312.27179825832025,-23.391130935104567,7,0,11,0,7,2.3778546328615118,0.0,2.4347578868648574,0.0,0.6345826910503547,0.54203941854778,0.586762500796065,1.1172625143199333,0,,False,head_on,23,0.0,False,0.0,head_on_width,94
model,head_on,9.921511097171225,1.4671958493469026,183.96019323639712,,,goal,False,False,60,130.51293081612926,-4.844539080093427,7,0,0,0,4,0.6390270095273182,0.0,0.0,0.0,0.3736345295407115,0.6500879626186731,0.8244197497128755,3.165732829499408,0,,False,head_on,22,0.0,False,0.0,head_on_width,95
model,head_on,10.0,0.3400603298527174,181.04111298916908,,,goal,False,False,60,79.93773849891744,-28.823921630455057,10,0,5,0,10,3.82288499303137,0.0,0.6065860206210966,0.0,1.7148736090475165,0.6613433211486497,0.9212471166725117,1.392150578458383,0,,False,head_on,25,0.0,False,0.0,head_on_width,96
model,head_on,10.022932813402369,1.47502256148603,173.8525041139263,,,collision:target,True,True,32,-346.7132112867297,-30.516235092607694,7,0,5,0,9,4.0251313304077385,0.0,1.1360577578431048,0.0,1.444894906412047,0.5113649096139408,0.6315831835713654,1.0027967947980083,1,"8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 0.69 m, TCPA 4.7 s)",True,head_on,26,0.0,False,0.0,head_on_width,97
model,head_on,10.061854357195601,1.4300146119796155,188.9556404236401,,,goal,False,False,60,124.67745946601593,-13.356851293535838,7,0,0,0,4,1.7941219837188445,0.0,0.0,0.0,0.9946549942505689,0.6473531968344154,0.8893020863337447,2.4789132453442337,0,,False,head_on,20,0.0,False,0.0,head_on_width,98
model,head_on,10.0,0.5956007947889601,171.4137351270706,,,goal,False,False,58,113.47218468828495,-17.29903795562574,10,0,0,0,10,2.10648130347666,0.0,0.0,0.0,1.5271012229813936,0.6634888469785525,0.893746074210255,2.124169921562245,0,,False,head_on,24,0.0,False,0.0,head_on_width,99
